"StateFIPS","State","CensusTract","Census Tract","Year","Value","Data Comment",
"56","Wyoming","56001962700","Albany County, WY - 56001962700","2021","0.34","",
"56","Wyoming","56001962800","Albany County, WY - 56001962800","2021","0.47","",
"56","Wyoming","56001962900","Albany County, WY - 56001962900","2021","0.35","",
"56","Wyoming","56001963000","Albany County, WY - 56001963000","2021","0.25","",
"56","Wyoming","56001963100","Albany County, WY - 56001963100","2021","0.30","",
"56","Wyoming","56001963400","Albany County, WY - 56001963400","2021","0.29","",
"56","Wyoming","56001963500","Albany County, WY - 56001963500","2021","0.38","",
"56","Wyoming","56001963600","Albany County, WY - 56001963600","2021","0.39","",
"56","Wyoming","56001963700","Albany County, WY - 56001963700","2021","0.31","",
"56","Wyoming","56001963900","Albany County, WY - 56001963900","2021","0.34","",
"56","Wyoming","56003962600","Big Horn County, WY - 56003962600","2021","0.29","",
"56","Wyoming","56003962700","Big Horn County, WY - 56003962700","2021","0.29","",
"56","Wyoming","56003962800","Big Horn County, WY - 56003962800","2021","0.30","",
"56","Wyoming","56005000100","Campbell County, WY - 56005000100","2021","0.29","",
"56","Wyoming","56005000200","Campbell County, WY - 56005000200","2021","0.33","",
"56","Wyoming","56005000300","Campbell County, WY - 56005000300","2021","0.33","",
"56","Wyoming","56005000400","Campbell County, WY - 56005000400","2021","0.35","",
"56","Wyoming","56005000500","Campbell County, WY - 56005000500","2021","0.34","",
"56","Wyoming","56005000600","Campbell County, WY - 56005000600","2021","0.31","",
"56","Wyoming","56005000700","Campbell County, WY - 56005000700","2021","0.36","",
"56","Wyoming","56007967600","Carbon County, WY - 56007967600","2021","0.27","",
"56","Wyoming","56007967700","Carbon County, WY - 56007967700","2021","0.25","",
"56","Wyoming","56007967800","Carbon County, WY - 56007967800","2021","0.26","",
"56","Wyoming","56007968000","Carbon County, WY - 56007968000","2021","0.41","",
"56","Wyoming","56007968100","Carbon County, WY - 56007968100","2021","0.30","",
"56","Wyoming","56009956400","Converse County, WY - 56009956400","2021","0.33","",
"56","Wyoming","56009956500","Converse County, WY - 56009956500","2021","0.44","",
"56","Wyoming","56009956600","Converse County, WY - 56009956600","2021","0.34","",
"56","Wyoming","56009956700","Converse County, WY - 56009956700","2021","0.35","",
"56","Wyoming","56011950200","Crook County, WY - 56011950200","2021","0.39","",
"56","Wyoming","56011950300","Crook County, WY - 56011950300","2021","0.53","",
"56","Wyoming","56013000100","Fremont County, WY - 56013000100","2021","0.59","",
"56","Wyoming","56013000200","Fremont County, WY - 56013000200","2021","0.39","",
"56","Wyoming","56013000300","Fremont County, WY - 56013000300","2021","0.26","",
"56","Wyoming","56013000400","Fremont County, WY - 56013000400","2021","0.37","",
"56","Wyoming","56013940100","Fremont County, WY - 56013940100","2021","0.28","",
"56","Wyoming","56013940201","Fremont County, WY - 56013940201","2021","0.27","",
"56","Wyoming","56013940202","Fremont County, WY - 56013940202","2021","0.29","",
"56","Wyoming","56013940300","Fremont County, WY - 56013940300","2021","0.52","",
"56","Wyoming","56013940400","Fremont County, WY - 56013940400","2021","0.56","",
"56","Wyoming","56013940500","Fremont County, WY - 56013940500","2021","0.38","",
"56","Wyoming","56015957700","Goshen County, WY - 56015957700","2021","0.38","",
"56","Wyoming","56015957800","Goshen County, WY - 56015957800","2021","0.64","",
"56","Wyoming","56015957900","Goshen County, WY - 56015957900","2021","0.51","",
"56","Wyoming","56015958000","Goshen County, WY - 56015958000","2021","0.43","",
"56","Wyoming","56017967800","Hot Springs County, WY - 56017967800","2021","0.30","",
"56","Wyoming","56017967900","Hot Springs County, WY - 56017967900","2021","0.32","",
"56","Wyoming","56019955100","Johnson County, WY - 56019955100","2021","0.35","",
"56","Wyoming","56019955200","Johnson County, WY - 56019955200","2021","0.42","",
"56","Wyoming","56021000200","Laramie County, WY - 56021000200","2021","0.36","",
"56","Wyoming","56021000300","Laramie County, WY - 56021000300","2021","0.39","",
"56","Wyoming","56021000401","Laramie County, WY - 56021000401","2021","0.42","",
"56","Wyoming","56021000402","Laramie County, WY - 56021000402","2021","0.38","",
"56","Wyoming","56021000501","Laramie County, WY - 56021000501","2021","0.41","",
