"StateFIPS","State","CensusTract","Census Tract","Year","Value","Data Comment",
"20","Kansas","20001952600","Allen County, KS - 20001952600","2021","0.72","",
"20","Kansas","20001952700","Allen County, KS - 20001952700","2021","0.69","",
"20","Kansas","20001952800","Allen County, KS - 20001952800","2021","0.67","",
"20","Kansas","20001952900","Allen County, KS - 20001952900","2021","0.64","",
"20","Kansas","20001953000","Allen County, KS - 20001953000","2021","0.68","",
"20","Kansas","20003953600","Anderson County, KS - 20003953600","2021","0.72","",
"20","Kansas","20003953700","Anderson County, KS - 20003953700","2021","0.71","",
"20","Kansas","20005081600","Atchison County, KS - 20005081600","2021","0.75","",
"20","Kansas","20005081700","Atchison County, KS - 20005081700","2021","0.73","",
"20","Kansas","20005081800","Atchison County, KS - 20005081800","2021","0.70","",
"20","Kansas","20005081900","Atchison County, KS - 20005081900","2021","0.49","",
"20","Kansas","20007968100","Barber County, KS - 20007968100","2021","0.56","",
"20","Kansas","20007968200","Barber County, KS - 20007968200","2021","0.56","",
"20","Kansas","20009971100","Barton County, KS - 20009971100","2021","0.65","",
"20","Kansas","20009971200","Barton County, KS - 20009971200","2021","0.66","",
"20","Kansas","20009971300","Barton County, KS - 20009971300","2021","0.66","",
"20","Kansas","20009971400","Barton County, KS - 20009971400","2021","0.51","",
"20","Kansas","20009971500","Barton County, KS - 20009971500","2021","0.57","",
"20","Kansas","20009971600","Barton County, KS - 20009971600","2021","0.42","",
"20","Kansas","20009971700","Barton County, KS - 20009971700","2021","0.38","",
"20","Kansas","20009971800","Barton County, KS - 20009971800","2021","0.67","",
"20","Kansas","20011955600","Bourbon County, KS - 20011955600","2021","0.73","",
"20","Kansas","20011955700","Bourbon County, KS - 20011955700","2021","0.73","",
"20","Kansas","20011955800","Bourbon County, KS - 20011955800","2021","0.73","",
"20","Kansas","20011955900","Bourbon County, KS - 20011955900","2021","0.73","",
"20","Kansas","20011956000","Bourbon County, KS - 20011956000","2021","0.55","",
"20","Kansas","20013480600","Brown County, KS - 20013480600","2021","0.79","",
"20","Kansas","20013480700","Brown County, KS - 20013480700","2021","0.77","",
"20","Kansas","20013480800","Brown County, KS - 20013480800","2021","0.78","",
"20","Kansas","20015020100","Butler County, KS - 20015020100","2021","0.65","",
"20","Kansas","20015020201","Butler County, KS - 20015020201","2021","0.64","",
"20","Kansas","20015020202","Butler County, KS - 20015020202","2021","0.54","",
"20","Kansas","20015020203","Butler County, KS - 20015020203","2021","0.60","",
"20","Kansas","20015020300","Butler County, KS - 20015020300","2021","0.65","",
"20","Kansas","20015020400","Butler County, KS - 20015020400","2021","0.53","",
"20","Kansas","20015020500","Butler County, KS - 20015020500","2021","0.53","",
"20","Kansas","20015020600","Butler County, KS - 20015020600","2021","0.68","",
"20","Kansas","20015020700","Butler County, KS - 20015020700","2021","0.56","",
"20","Kansas","20015020800","Butler County, KS - 20015020800","2021","0.56","",
"20","Kansas","20015020901","Butler County, KS - 20015020901","2021","0.64","",
"20","Kansas","20015020902","Butler County, KS - 20015020902","2021","0.56","",
"20","Kansas","20015020903","Butler County, KS - 20015020903","2021","0.65","",
"20","Kansas","20017960600","Chase County, KS - 20017960600","2021","0.65","",
"20","Kansas","20019964600","Chautauqua County, KS - 20019964600","2021","0.66","",
"20","Kansas","20021958100","Cherokee County, KS - 20021958100","2021","0.75","",
"20","Kansas","20021958200","Cherokee County, KS - 20021958200","2021","0.74","",
"20","Kansas","20021958300","Cherokee County, KS - 20021958300","2021","0.74","",
"20","Kansas","20021958400","Cherokee County, KS - 20021958400","2021","0.74","",
"20","Kansas","20021958500","Cherokee County, KS - 20021958500","2021","0.68","",
"20","Kansas","20021958600","Cherokee County, KS - 20021958600","2021","0.67","",
"20","Kansas","20023950200","Cheyenne County, KS - 20023950200","2021","0.53","",
"20","Kansas","20025967100","Clark County, KS - 20025967100","2021","0.53","",
"20","Kansas","20027458100","Clay County, KS - 20027458100","2021","0.70","",
"20","Kansas","20027458200","Clay County, KS - 20027458200","2021","0.72","",
"20","Kansas","20029977100","Cloud County, KS - 20029977100","2021","0.70","",
"20","Kansas","20029977200","Cloud County, KS - 20029977200","2021","0.69","",
"20","Kansas","20029977300","Cloud County, KS - 20029977300","2021","0.64","",
"20","Kansas","20029977400","Cloud County, KS - 20029977400","2021","0.68","",
"20","Kansas","20031966100","Coffey County, KS - 20031966100","2021","0.67","",
"20","Kansas","20031966200","Coffey County, KS - 20031966200","2021","0.64","",
"20","Kansas","20031966300","Coffey County, KS - 20031966300","2021","0.65","",
"20","Kansas","20033967600","Comanche County, KS - 20033967600","2021","0.52","",
"20","Kansas","20035493100","Cowley County, KS - 20035493100","2021","0.65","",
"20","Kansas","20035493200","Cowley County, KS - 20035493200","2021","0.64","",
"20","Kansas","20035493300","Cowley County, KS - 20035493300","2021","0.67","",
"20","Kansas","20035493400","Cowley County, KS - 20035493400","2021","0.65","",
"20","Kansas","20035493500","Cowley County, KS - 20035493500","2021","0.64","",
"20","Kansas","20035493600","Cowley County, KS - 20035493600","2021","0.55","",
"20","Kansas","20035493700","Cowley County, KS - 20035493700","2021","0.60","",
"20","Kansas","20035493800","Cowley County, KS - 20035493800","2021","0.64","",
"20","Kansas","20035493900","Cowley County, KS - 20035493900","2021","0.68","",
"20","Kansas","20035494000","Cowley County, KS - 20035494000","2021","0.54","",
"20","Kansas","20035494100","Cowley County, KS - 20035494100","2021","0.59","",
"20","Kansas","20037956600","Crawford County, KS - 20037956600","2021","0.75","",
"20","Kansas","20037956700","Crawford County, KS - 20037956700","2021","0.76","",
"20","Kansas","20037956800","Crawford County, KS - 20037956800","2021","0.75","",
"20","Kansas","20037956900","Crawford County, KS - 20037956900","2021","0.74","",
"20","Kansas","20037957000","Crawford County, KS - 20037957000","2021","0.71","",
"20","Kansas","20037957100","Crawford County, KS - 20037957100","2021","0.60","",
"20","Kansas","20037957200","Crawford County, KS - 20037957200","2021","0.72","",
"20","Kansas","20037957300","Crawford County, KS - 20037957300","2021","0.74","",
"20","Kansas","20037957400","Crawford County, KS - 20037957400","2021","0.65","",
"20","Kansas","20037957500","Crawford County, KS - 20037957500","2021","0.46","",
"20","Kansas","20037957600","Crawford County, KS - 20037957600","2021","0.71","",
"20","Kansas","20039951100","Decatur County, KS - 20039951100","2021","0.59","",
"20","Kansas","20039951200","Decatur County, KS - 20039951200","2021","0.57","",
"20","Kansas","20041084100","Dickinson County, KS - 20041084100","2021","0.69","",
"20","Kansas","20041084200","Dickinson County, KS - 20041084200","2021","0.66","",
"20","Kansas","20041084300","Dickinson County, KS - 20041084300","2021","0.67","",
"20","Kansas","20041084400","Dickinson County, KS - 20041084400","2021","0.64","",
"20","Kansas","20041084500","Dickinson County, KS - 20041084500","2021","0.66","",
"20","Kansas","20041084600","Dickinson County, KS - 20041084600","2021","0.59","",
"20","Kansas","20043020100","Doniphan County, KS - 20043020100","2021","0.79","",
"20","Kansas","20043020200","Doniphan County, KS - 20043020200","2021","0.77","",
"20","Kansas","20043020300","Doniphan County, KS - 20043020300","2021","0.75","",
"20","Kansas","20045000100","Douglas County, KS - 20045000100","2021","0.71","",
"20","Kansas","20045000200","Douglas County, KS - 20045000200","2021","0.57","",
"20","Kansas","20045000300","Douglas County, KS - 20045000300","2021","0.50","",
"20","Kansas","20045000400","Douglas County, KS - 20045000400","2021","0.51","",
"20","Kansas","20045000501","Douglas County, KS - 20045000501","2021","0.55","",
"20","Kansas","20045000502","Douglas County, KS - 20045000502","2021","0.55","",
"20","Kansas","20045000603","Douglas County, KS - 20045000603","2021","0.62","",
"20","Kansas","20045000604","Douglas County, KS - 20045000604","2021","0.60","",
"20","Kansas","20045000702","Douglas County, KS - 20045000702","2021","0.58","",
"20","Kansas","20045000797","Douglas County, KS - 20045000797","2021","0.59","",
"20","Kansas","20045000801","Douglas County, KS - 20045000801","2021","0.66","",
"20","Kansas","20045000802","Douglas County, KS - 20045000802","2021","0.56","",
"20","Kansas","20045000901","Douglas County, KS - 20045000901","2021","0.51","",
"20","Kansas","20045000902","Douglas County, KS - 20045000902","2021","0.55","",
"20","Kansas","20045001001","Douglas County, KS - 20045001001","2021","0.61","",
"20","Kansas","20045001002","Douglas County, KS - 20045001002","2021","0.62","",
"20","Kansas","20045001201","Douglas County, KS - 20045001201","2021","0.71","",
"20","Kansas","20045001202","Douglas County, KS - 20045001202","2021","0.71","",
"20","Kansas","20045001203","Douglas County, KS - 20045001203","2021","0.72","",
"20","Kansas","20045001400","Douglas County, KS - 20045001400","2021","0.68","",
"20","Kansas","20045001500","Douglas County, KS - 20045001500","2021","0.69","",
"20","Kansas","20045001600","Douglas County, KS - 20045001600","2021","0.58","",
"20","Kansas","20047969600","Edwards County, KS - 20047969600","2021","0.66","",
"20","Kansas","20047969700","Edwards County, KS - 20047969700","2021","0.67","",
"20","Kansas","20049965100","Elk County, KS - 20049965100","2021","0.66","",
"20","Kansas","20051072600","Ellis County, KS - 20051072600","2021","0.60","",
"20","Kansas","20051072701","Ellis County, KS - 20051072701","2021","0.42","",
"20","Kansas","20051072702","Ellis County, KS - 20051072702","2021","0.58","",
"20","Kansas","20051072800","Ellis County, KS - 20051072800","2021","0.55","",
"20","Kansas","20051072900","Ellis County, KS - 20051072900","2021","0.58","",
"20","Kansas","20051073000","Ellis County, KS - 20051073000","2021","0.59","",
"20","Kansas","20053086600","Ellsworth County, KS - 20053086600","2021","0.63","",
"20","Kansas","20053086700","Ellsworth County, KS - 20053086700","2021","0.61","",
"20","Kansas","20055960100","Finney County, KS - 20055960100","2021","0.59","",
"20","Kansas","20055960200","Finney County, KS - 20055960200","2021","0.65","",
"20","Kansas","20055960300","Finney County, KS - 20055960300","2021","0.42","",
"20","Kansas","20055960401","Finney County, KS - 20055960401","2021","0.48","",
"20","Kansas","20055960403","Finney County, KS - 20055960403","2021","0.45","",
"20","Kansas","20055960404","Finney County, KS - 20055960404","2021","0.67","",
"20","Kansas","20055960501","Finney County, KS - 20055960501","2021","0.55","",
"20","Kansas","20055960503","Finney County, KS - 20055960503","2021","0.54","",
"20","Kansas","20055960505","Finney County, KS - 20055960505","2021","0.42","",
"20","Kansas","20055960507","Finney County, KS - 20055960507","2021","0.42","",
"20","Kansas","20055960508","Finney County, KS - 20055960508","2021","0.44","",
"20","Kansas","20055960600","Finney County, KS - 20055960600","2021","0.58","",
"20","Kansas","20057961600","Ford County, KS - 20057961600","2021","0.65","",
"20","Kansas","20057961700","Ford County, KS - 20057961700","2021","0.65","",
"20","Kansas","20057961800","Ford County, KS - 20057961800","2021","0.63","",
"20","Kansas","20057961900","Ford County, KS - 20057961900","2021","0.59","",
"20","Kansas","20057962000","Ford County, KS - 20057962000","2021","0.62","",
