"StateFIPS","State","CensusTract","Census Tract","Year","Value","Data Comment",
"16","Idaho","16001000100","Ada County, ID - 16001000100","2021","0.33","",
"16","Idaho","16001000201","Ada County, ID - 16001000201","2021","0.38","",
"16","Idaho","16001000202","Ada County, ID - 16001000202","2021","0.38","",
"16","Idaho","16001000302","Ada County, ID - 16001000302","2021","0.53","",
"16","Idaho","16001000303","Ada County, ID - 16001000303","2021","0.53","",
"16","Idaho","16001000304","Ada County, ID - 16001000304","2021","0.49","",
"16","Idaho","16001000400","Ada County, ID - 16001000400","2021","0.46","",
"16","Idaho","16001000500","Ada County, ID - 16001000500","2021","0.52","",
"16","Idaho","16001000600","Ada County, ID - 16001000600","2021","0.53","",
"16","Idaho","16001000701","Ada County, ID - 16001000701","2021","0.49","",
"16","Idaho","16001000702","Ada County, ID - 16001000702","2021","0.40","",
"16","Idaho","16001000802","Ada County, ID - 16001000802","2021","0.48","",
"16","Idaho","16001000803","Ada County, ID - 16001000803","2021","0.47","",
"16","Idaho","16001000804","Ada County, ID - 16001000804","2021","0.46","",
"16","Idaho","16001000805","Ada County, ID - 16001000805","2021","0.53","",
"16","Idaho","16001000900","Ada County, ID - 16001000900","2021","0.41","",
"16","Idaho","16001001000","Ada County, ID - 16001001000","2021","0.51","",
"16","Idaho","16001001100","Ada County, ID - 16001001100","2021","0.34","",
"16","Idaho","16001001201","Ada County, ID - 16001001201","2021","0.51","",
"16","Idaho","16001001202","Ada County, ID - 16001001202","2021","0.40","",
"16","Idaho","16001001400","Ada County, ID - 16001001400","2021","0.43","",
"16","Idaho","16001001500","Ada County, ID - 16001001500","2021","0.47","",
"16","Idaho","16001001600","Ada County, ID - 16001001600","2021","0.41","",
"16","Idaho","16001001700","Ada County, ID - 16001001700","2021","0.42","",
"16","Idaho","16001001800","Ada County, ID - 16001001800","2021","0.48","",
"16","Idaho","16001001900","Ada County, ID - 16001001900","2021","0.42","",
"16","Idaho","16001002000","Ada County, ID - 16001002000","2021","0.33","",
"16","Idaho","16001002100","Ada County, ID - 16001002100","2021","0.30","",
"16","Idaho","16001002221","Ada County, ID - 16001002221","2021","0.51","",
"16","Idaho","16001002222","Ada County, ID - 16001002222","2021","0.50","",
"16","Idaho","16001002223","Ada County, ID - 16001002223","2021","0.49","",
"16","Idaho","16001002224","Ada County, ID - 16001002224","2021","0.41","",
"16","Idaho","16001002302","Ada County, ID - 16001002302","2021","0.36","",
"16","Idaho","16001002310","Ada County, ID - 16001002310","2021","0.38","",
"16","Idaho","16001002312","Ada County, ID - 16001002312","2021","0.42","",
"16","Idaho","16001002313","Ada County, ID - 16001002313","2021","0.42","",
"16","Idaho","16001002410","Ada County, ID - 16001002410","2021","0.46","",
"16","Idaho","16001002411","Ada County, ID - 16001002411","2021","0.46","",
"16","Idaho","16001002412","Ada County, ID - 16001002412","2021","0.43","",
"16","Idaho","16001002413","Ada County, ID - 16001002413","2021","0.48","",
"16","Idaho","16001010100","Ada County, ID - 16001010100","2021","0.39","",
"16","Idaho","16001010201","Ada County, ID - 16001010201","2021","0.40","",
"16","Idaho","16001010221","Ada County, ID - 16001010221","2021","0.59","",
"16","Idaho","16001010223","Ada County, ID - 16001010223","2021","0.48","",
"16","Idaho","16001010224","Ada County, ID - 16001010224","2021","0.59","",
"16","Idaho","16001010225","Ada County, ID - 16001010225","2021","0.48","",
"16","Idaho","16001010313","Ada County, ID - 16001010313","2021","0.53","",
"16","Idaho","16001010321","Ada County, ID - 16001010321","2021","0.37","",
"16","Idaho","16001010322","Ada County, ID - 16001010322","2021","0.39","",
"16","Idaho","16001010331","Ada County, ID - 16001010331","2021","0.49","",
"16","Idaho","16001010332","Ada County, ID - 16001010332","2021","0.46","",
"16","Idaho","16001010333","Ada County, ID - 16001010333","2021","0.43","",
"16","Idaho","16001010334","Ada County, ID - 16001010334","2021","0.53","",
"16","Idaho","16001010335","Ada County, ID - 16001010335","2021","0.56","",
"16","Idaho","16001010401","Ada County, ID - 16001010401","2021","0.60","",
"16","Idaho","16001010402","Ada County, ID - 16001010402","2021","0.52","",
"16","Idaho","16001010501","Ada County, ID - 16001010501","2021","0.37","",
"16","Idaho","16001010503","Ada County, ID - 16001010503","2021","0.32","",
"16","Idaho","16001010504","Ada County, ID - 16001010504","2021","0.41","",
"16","Idaho","16003950100","Adams County, ID - 16003950100","2021","0.64","",
"16","Idaho","16003950200","Adams County, ID - 16003950200","2021","0.54","",
"16","Idaho","16005000200","Bannock County, ID - 16005000200","2021","0.54","",
"16","Idaho","16005000300","Bannock County, ID - 16005000300","2021","0.45","",
"16","Idaho","16005000400","Bannock County, ID - 16005000400","2021","0.51","",
"16","Idaho","16005000500","Bannock County, ID - 16005000500","2021","0.66","",
"16","Idaho","16005000600","Bannock County, ID - 16005000600","2021","0.36","",
"16","Idaho","16005000700","Bannock County, ID - 16005000700","2021","0.41","",
"16","Idaho","16005000800","Bannock County, ID - 16005000800","2021","0.28","",
"16","Idaho","16005000900","Bannock County, ID - 16005000900","2021","0.35","",
"16","Idaho","16005001000","Bannock County, ID - 16005001000","2021","0.40","",
