"StateFIPS","State","CensusTract","Census Tract","Year","Value","Data Comment",
"19","Iowa","19001960100","Adair County, IA - 19001960100","2021","0.78","",
"19","Iowa","19001960200","Adair County, IA - 19001960200","2021","0.77","",
"19","Iowa","19001960300","Adair County, IA - 19001960300","2021","0.76","",
"19","Iowa","19003950100","Adams County, IA - 19003950100","2021","0.77","",
"19","Iowa","19003950200","Adams County, IA - 19003950200","2021","0.75","",
"19","Iowa","19005960100","Allamakee County, IA - 19005960100","2021","0.76","",
"19","Iowa","19005960200","Allamakee County, IA - 19005960200","2021","0.79","",
"19","Iowa","19005960300","Allamakee County, IA - 19005960300","2021","0.76","",
"19","Iowa","19005960400","Allamakee County, IA - 19005960400","2021","0.78","",
"19","Iowa","19005960500","Allamakee County, IA - 19005960500","2021","0.80","",
"19","Iowa","19007950100","Appanoose County, IA - 19007950100","2021","0.79","",
"19","Iowa","19007950200","Appanoose County, IA - 19007950200","2021","0.71","",
"19","Iowa","19007950300","Appanoose County, IA - 19007950300","2021","0.74","",
"19","Iowa","19007950400","Appanoose County, IA - 19007950400","2021","0.72","",
"19","Iowa","19007950500","Appanoose County, IA - 19007950500","2021","0.78","",
"19","Iowa","19009070100","Audubon County, IA - 19009070100","2021","0.81","",
"19","Iowa","19009070200","Audubon County, IA - 19009070200","2021","0.78","",
"19","Iowa","19009070300","Audubon County, IA - 19009070300","2021","0.78","",
"19","Iowa","19011960100","Benton County, IA - 19011960100","2021","0.78","",
"19","Iowa","19011960200","Benton County, IA - 19011960200","2021","0.81","",
"19","Iowa","19011960300","Benton County, IA - 19011960300","2021","0.72","",
"19","Iowa","19011960400","Benton County, IA - 19011960400","2021","0.80","",
"19","Iowa","19011960500","Benton County, IA - 19011960500","2021","0.80","",
"19","Iowa","19011960600","Benton County, IA - 19011960600","2021","0.80","",
"19","Iowa","19011960700","Benton County, IA - 19011960700","2021","0.75","",
"19","Iowa","19013000100","Black Hawk County, IA - 19013000100","2021","0.37","",
"19","Iowa","19013000200","Black Hawk County, IA - 19013000200","2021","0.49","",
"19","Iowa","19013000300","Black Hawk County, IA - 19013000300","2021","0.58","",
"19","Iowa","19013000400","Black Hawk County, IA - 19013000400","2021","0.38","",
"19","Iowa","19013000500","Black Hawk County, IA - 19013000500","2021","0.50","",
"19","Iowa","19013000700","Black Hawk County, IA - 19013000700","2021","0.48","",
"19","Iowa","19013000800","Black Hawk County, IA - 19013000800","2021","0.66","",
"19","Iowa","19013000900","Black Hawk County, IA - 19013000900","2021","0.50","",
"19","Iowa","19013001000","Black Hawk County, IA - 19013001000","2021","0.55","",
"19","Iowa","19013001100","Black Hawk County, IA - 19013001100","2021","0.59","",
"19","Iowa","19013001200","Black Hawk County, IA - 19013001200","2021","0.57","",
"19","Iowa","19013001301","Black Hawk County, IA - 19013001301","2021","0.52","",
"19","Iowa","19013001302","Black Hawk County, IA - 19013001302","2021","0.54","",
"19","Iowa","19013001400","Black Hawk County, IA - 19013001400","2021","0.63","",
"19","Iowa","19013001501","Black Hawk County, IA - 19013001501","2021","0.63","",
"19","Iowa","19013001502","Black Hawk County, IA - 19013001502","2021","0.63","",
"19","Iowa","19013001503","Black Hawk County, IA - 19013001503","2021","0.60","",
"19","Iowa","19013001600","Black Hawk County, IA - 19013001600","2021","0.59","",
"19","Iowa","19013001701","Black Hawk County, IA - 19013001701","2021","0.51","",
"19","Iowa","19013001702","Black Hawk County, IA - 19013001702","2021","0.64","",
"19","Iowa","19013001800","Black Hawk County, IA - 19013001800","2021","0.61","",
"19","Iowa","19013001900","Black Hawk County, IA - 19013001900","2021","0.67","",
"19","Iowa","19013002000","Black Hawk County, IA - 19013002000","2021","0.62","",
"19","Iowa","19013002200","Black Hawk County, IA - 19013002200","2021","0.51","",
"19","Iowa","19013002301","Black Hawk County, IA - 19013002301","2021","0.49","",
"19","Iowa","19013002303","Black Hawk County, IA - 19013002303","2021","0.52","",
"19","Iowa","19013002304","Black Hawk County, IA - 19013002304","2021","0.57","",
"19","Iowa","19013002400","Black Hawk County, IA - 19013002400","2021","0.63","",
"19","Iowa","19013002500","Black Hawk County, IA - 19013002500","2021","0.53","",
"19","Iowa","19013002601","Black Hawk County, IA - 19013002601","2021","0.61","",
"19","Iowa","19013002603","Black Hawk County, IA - 19013002603","2021","0.74","",
"19","Iowa","19013002604","Black Hawk County, IA - 19013002604","2021","0.73","",
"19","Iowa","19013002700","Black Hawk County, IA - 19013002700","2021","0.77","",
"19","Iowa","19013002800","Black Hawk County, IA - 19013002800","2021","0.79","",
"19","Iowa","19013002901","Black Hawk County, IA - 19013002901","2021","0.67","",
"19","Iowa","19013002902","Black Hawk County, IA - 19013002902","2021","0.77","",
"19","Iowa","19013003001","Black Hawk County, IA - 19013003001","2021","0.73","",
"19","Iowa","19013003002","Black Hawk County, IA - 19013003002","2021","0.80","",
"19","Iowa","19015020100","Boone County, IA - 19015020100","2021","0.78","",
"19","Iowa","19015020200","Boone County, IA - 19015020200","2021","0.64","",
"19","Iowa","19015020300","Boone County, IA - 19015020300","2021","0.61","",
"19","Iowa","19015020400","Boone County, IA - 19015020400","2021","0.67","",
"19","Iowa","19015020500","Boone County, IA - 19015020500","2021","0.78","",
"19","Iowa","19015020600","Boone County, IA - 19015020600","2021","0.79","",
"19","Iowa","19015020700","Boone County, IA - 19015020700","2021","0.78","",
"19","Iowa","19017004000","Bremer County, IA - 19017004000","2021","0.69","",
"19","Iowa","19017004100","Bremer County, IA - 19017004100","2021","0.72","",
"19","Iowa","19017004200","Bremer County, IA - 19017004200","2021","0.71","",
"19","Iowa","19017004300","Bremer County, IA - 19017004300","2021","0.80","",
"19","Iowa","19017004400","Bremer County, IA - 19017004400","2021","0.80","",
"19","Iowa","19017004500","Bremer County, IA - 19017004500","2021","0.80","",
"19","Iowa","19017004600","Bremer County, IA - 19017004600","2021","0.73","",
"19","Iowa","19017004700","Bremer County, IA - 19017004700","2021","0.76","",
"19","Iowa","19019950100","Buchanan County, IA - 19019950100","2021","0.81","",
"19","Iowa","19019950200","Buchanan County, IA - 19019950200","2021","0.79","",
"19","Iowa","19019950300","Buchanan County, IA - 19019950300","2021","0.78","",
"19","Iowa","19019950400","Buchanan County, IA - 19019950400","2021","0.72","",
"19","Iowa","19019950500","Buchanan County, IA - 19019950500","2021","0.67","",
"19","Iowa","19019950600","Buchanan County, IA - 19019950600","2021","0.80","",
"19","Iowa","19021960100","Buena Vista County, IA - 19021960100","2021","0.82","",
"19","Iowa","19021960200","Buena Vista County, IA - 19021960200","2021","0.79","",
"19","Iowa","19021960300","Buena Vista County, IA - 19021960300","2021","0.82","",
"19","Iowa","19021960400","Buena Vista County, IA - 19021960400","2021","0.71","",
"19","Iowa","19021960500","Buena Vista County, IA - 19021960500","2021","0.67","",
"19","Iowa","19021960600","Buena Vista County, IA - 19021960600","2021","0.81","",
"19","Iowa","19023070100","Butler County, IA - 19023070100","2021","0.78","",
"19","Iowa","19023070200","Butler County, IA - 19023070200","2021","0.78","",
"19","Iowa","19023070300","Butler County, IA - 19023070300","2021","0.79","",
"19","Iowa","19023070400","Butler County, IA - 19023070400","2021","0.78","",
"19","Iowa","19023070500","Butler County, IA - 19023070500","2021","0.76","",
"19","Iowa","19025950100","Calhoun County, IA - 19025950100","2021","0.81","",
"19","Iowa","19025950200","Calhoun County, IA - 19025950200","2021","0.81","",
"19","Iowa","19025950300","Calhoun County, IA - 19025950300","2021","0.80","",
"19","Iowa","19025950400","Calhoun County, IA - 19025950400","2021","0.80","",
"19","Iowa","19027960100","Carroll County, IA - 19027960100","2021","0.79","",
"19","Iowa","19027960200","Carroll County, IA - 19027960200","2021","0.82","",
"19","Iowa","19027960300","Carroll County, IA - 19027960300","2021","0.67","",
"19","Iowa","19027960400","Carroll County, IA - 19027960400","2021","0.68","",
"19","Iowa","19027960500","Carroll County, IA - 19027960500","2021","0.78","",
"19","Iowa","19027960600","Carroll County, IA - 19027960600","2021","0.82","",
"19","Iowa","19029190100","Cass County, IA - 19029190100","2021","0.79","",
"19","Iowa","19029190200","Cass County, IA - 19029190200","2021","0.80","",
"19","Iowa","19029190300","Cass County, IA - 19029190300","2021","0.77","",
"19","Iowa","19029190400","Cass County, IA - 19029190400","2021","0.73","",
"19","Iowa","19029190500","Cass County, IA - 19029190500","2021","0.75","",
"19","Iowa","19031450100","Cedar County, IA - 19031450100","2021","0.80","",
"19","Iowa","19031450200","Cedar County, IA - 19031450200","2021","0.78","",
"19","Iowa","19031450300","Cedar County, IA - 19031450300","2021","0.78","",
"19","Iowa","19031450400","Cedar County, IA - 19031450400","2021","0.80","",
"19","Iowa","19031450500","Cedar County, IA - 19031450500","2021","0.78","",
"19","Iowa","19033950102","Cerro Gordo County, IA - 19033950102","2021","0.67","",
"19","Iowa","19033950200","Cerro Gordo County, IA - 19033950200","2021","0.71","",
"19","Iowa","19033950300","Cerro Gordo County, IA - 19033950300","2021","0.63","",
