"StateFIPS","State","CensusTract","Census Tract","Year","Value","Data Comment",
"22","Louisiana","22001960100","Acadia Parish, LA - 22001960100","2021","0.70","",
"22","Louisiana","22001960200","Acadia Parish, LA - 22001960200","2021","0.68","",
"22","Louisiana","22001960300","Acadia Parish, LA - 22001960300","2021","0.70","",
"22","Louisiana","22001960400","Acadia Parish, LA - 22001960400","2021","0.67","",
"22","Louisiana","22001960500","Acadia Parish, LA - 22001960500","2021","0.69","",
"22","Louisiana","22001960600","Acadia Parish, LA - 22001960600","2021","0.64","",
"22","Louisiana","22001960700","Acadia Parish, LA - 22001960700","2021","0.63","",
"22","Louisiana","22001960800","Acadia Parish, LA - 22001960800","2021","0.66","",
"22","Louisiana","22001960900","Acadia Parish, LA - 22001960900","2021","0.66","",
"22","Louisiana","22001961000","Acadia Parish, LA - 22001961000","2021","0.64","",
"22","Louisiana","22001961100","Acadia Parish, LA - 22001961100","2021","0.68","",
"22","Louisiana","22001961200","Acadia Parish, LA - 22001961200","2021","0.67","",
"22","Louisiana","22003950100","Allen Parish, LA - 22003950100","2021","0.69","",
"22","Louisiana","22003950200","Allen Parish, LA - 22003950200","2021","0.70","",
"22","Louisiana","22003950300","Allen Parish, LA - 22003950300","2021","0.69","",
"22","Louisiana","22003950400","Allen Parish, LA - 22003950400","2021","0.70","",
"22","Louisiana","22003950500","Allen Parish, LA - 22003950500","2021","0.68","",
"22","Louisiana","22005030101","Ascension Parish, LA - 22005030101","2021","0.69","",
"22","Louisiana","22005030102","Ascension Parish, LA - 22005030102","2021","0.69","",
"22","Louisiana","22005030103","Ascension Parish, LA - 22005030103","2021","0.71","",
"22","Louisiana","22005030203","Ascension Parish, LA - 22005030203","2021","0.66","",
"22","Louisiana","22005030204","Ascension Parish, LA - 22005030204","2021","0.64","",
"22","Louisiana","22005030205","Ascension Parish, LA - 22005030205","2021","0.63","",
"22","Louisiana","22005030206","Ascension Parish, LA - 22005030206","2021","0.65","",
"22","Louisiana","22005030300","Ascension Parish, LA - 22005030300","2021","0.64","",
"22","Louisiana","22005030401","Ascension Parish, LA - 22005030401","2021","0.67","",
"22","Louisiana","22005030402","Ascension Parish, LA - 22005030402","2021","0.61","",
"22","Louisiana","22005030500","Ascension Parish, LA - 22005030500","2021","0.72","",
"22","Louisiana","22005030600","Ascension Parish, LA - 22005030600","2021","0.72","",
"22","Louisiana","22005030900","Ascension Parish, LA - 22005030900","2021","0.66","",
"22","Louisiana","22005031000","Ascension Parish, LA - 22005031000","2021","0.61","",
"22","Louisiana","22007050100","Assumption Parish, LA - 22007050100","2021","0.69","",
"22","Louisiana","22007050200","Assumption Parish, LA - 22007050200","2021","0.50","",
"22","Louisiana","22007050300","Assumption Parish, LA - 22007050300","2021","0.70","",
"22","Louisiana","22007050400","Assumption Parish, LA - 22007050400","2021","0.69","",
"22","Louisiana","22007050500","Assumption Parish, LA - 22007050500","2021","0.70","",
