"StateFIPS","State","CensusTract","Census Tract","Year","Value","Data Comment",
"32","Nevada","32510000100","Carson City, NV - 32510000100","2021","0.34","",
"32","Nevada","32510000200","Carson City, NV - 32510000200","2021","0.37","",
"32","Nevada","32510000300","Carson City, NV - 32510000300","2021","0.42","",
"32","Nevada","32510000400","Carson City, NV - 32510000400","2021","0.26","",
"32","Nevada","32510000501","Carson City, NV - 32510000501","2021","0.25","",
"32","Nevada","32510000502","Carson City, NV - 32510000502","2021","0.26","",
"32","Nevada","32510000600","Carson City, NV - 32510000600","2021","0.28","",
"32","Nevada","32510000701","Carson City, NV - 32510000701","2021","0.27","",
"32","Nevada","32510000702","Carson City, NV - 32510000702","2021","0.27","",
"32","Nevada","32510000800","Carson City, NV - 32510000800","2021","0.27","",
"32","Nevada","32510000900","Carson City, NV - 32510000900","2021","0.23","",
"32","Nevada","32510001001","Carson City, NV - 32510001001","2021","0.24","",
"32","Nevada","32510001002","Carson City, NV - 32510001002","2021","0.30","",
"32","Nevada","32510990000","Carson City, NV - 32510990000","2021","0.04","",
"32","Nevada","32001950100","Churchill County, NV - 32001950100","2021","0.16","",
"32","Nevada","32001950301","Churchill County, NV - 32001950301","2021","0.33","",
"32","Nevada","32001950302","Churchill County, NV - 32001950302","2021","0.31","",
"32","Nevada","32001950400","Churchill County, NV - 32001950400","2021","0.22","",
"32","Nevada","32001950500","Churchill County, NV - 32001950500","2021","0.20","",
"32","Nevada","32001950600","Churchill County, NV - 32001950600","2021","0.13","",
"32","Nevada","32001950700","Churchill County, NV - 32001950700","2021","0.17","",
"32","Nevada","32003000101","Clark County, NV - 32003000101","2021","0.27","",
"32","Nevada","32003000103","Clark County, NV - 32003000103","2021","0.15","",
"32","Nevada","32003000105","Clark County, NV - 32003000105","2021","0.16","",
"32","Nevada","32003000106","Clark County, NV - 32003000106","2021","0.15","",
"32","Nevada","32003000107","Clark County, NV - 32003000107","2021","0.15","",
"32","Nevada","32003000108","Clark County, NV - 32003000108","2021","0.15","",
"32","Nevada","32003000109","Clark County, NV - 32003000109","2021","0.15","",
"32","Nevada","32003000201","Clark County, NV - 32003000201","2021","0.17","",
"32","Nevada","32003000203","Clark County, NV - 32003000203","2021","0.16","",
"32","Nevada","32003000204","Clark County, NV - 32003000204","2021","0.18","",
"32","Nevada","32003000301","Clark County, NV - 32003000301","2021","0.12","",
"32","Nevada","32003000302","Clark County, NV - 32003000302","2021","0.16","",
