"StateFIPS","State","CensusTract","Census Tract","Year","Value","Data Comment",
"45","South Carolina","45001950100","Abbeville County, SC - 45001950100","2021","0.74","",
"45","South Carolina","45001950200","Abbeville County, SC - 45001950200","2021","0.74","",
"45","South Carolina","45001950300","Abbeville County, SC - 45001950300","2021","0.71","",
"45","South Carolina","45001950400","Abbeville County, SC - 45001950400","2021","0.74","",
"45","South Carolina","45001950500","Abbeville County, SC - 45001950500","2021","0.74","",
"45","South Carolina","45001950600","Abbeville County, SC - 45001950600","2021","0.64","",
"45","South Carolina","45003020100","Aiken County, SC - 45003020100","2021","0.67","",
"45","South Carolina","45003020200","Aiken County, SC - 45003020200","2021","0.66","",
"45","South Carolina","45003020301","Aiken County, SC - 45003020301","2021","0.63","",
"45","South Carolina","45003020302","Aiken County, SC - 45003020302","2021","0.64","",
"45","South Carolina","45003020400","Aiken County, SC - 45003020400","2021","0.61","",
"45","South Carolina","45003020500","Aiken County, SC - 45003020500","2021","0.63","",
"45","South Carolina","45003020601","Aiken County, SC - 45003020601","2021","0.65","",
"45","South Carolina","45003020602","Aiken County, SC - 45003020602","2021","0.65","",
"45","South Carolina","45003020701","Aiken County, SC - 45003020701","2021","0.64","",
"45","South Carolina","45003020702","Aiken County, SC - 45003020702","2021","0.61","",
"45","South Carolina","45003020801","Aiken County, SC - 45003020801","2021","0.65","",
"45","South Carolina","45003020802","Aiken County, SC - 45003020802","2021","0.58","",
"45","South Carolina","45003020901","Aiken County, SC - 45003020901","2021","0.73","",
"45","South Carolina","45003020902","Aiken County, SC - 45003020902","2021","0.69","",
"45","South Carolina","45003021001","Aiken County, SC - 45003021001","2021","0.67","",
"45","South Carolina","45003021002","Aiken County, SC - 45003021002","2021","0.66","",
"45","South Carolina","45003021101","Aiken County, SC - 45003021101","2021","0.62","",
"45","South Carolina","45003021102","Aiken County, SC - 45003021102","2021","0.64","",
"45","South Carolina","45003021201","Aiken County, SC - 45003021201","2021","0.62","",
"45","South Carolina","45003021202","Aiken County, SC - 45003021202","2021","0.67","",
"45","South Carolina","45003021203","Aiken County, SC - 45003021203","2021","0.62","",
"45","South Carolina","45003021300","Aiken County, SC - 45003021300","2021","0.59","",
"45","South Carolina","45003021400","Aiken County, SC - 45003021400","2021","0.61","",
"45","South Carolina","45003021500","Aiken County, SC - 45003021500","2021","0.62","",
"45","South Carolina","45003021601","Aiken County, SC - 45003021601","2021","0.67","",
"45","South Carolina","45003021602","Aiken County, SC - 45003021602","2021","0.66","",
"45","South Carolina","45003021700","Aiken County, SC - 45003021700","2021","0.67","",
"45","South Carolina","45003021800","Aiken County, SC - 45003021800","2021","0.70","",
"45","South Carolina","45003021900","Aiken County, SC - 45003021900","2021","0.66","",
"45","South Carolina","45003022001","Aiken County, SC - 45003022001","2021","0.65","",
"45","South Carolina","45003022002","Aiken County, SC - 45003022002","2021","0.67","",
"45","South Carolina","45003022100","Aiken County, SC - 45003022100","2021","0.72","",
"45","South Carolina","45003980100","Aiken County, SC - 45003980100","2021","0.71","",
"45","South Carolina","45005970200","Allendale County, SC - 45005970200","2021","0.70","",
"45","South Carolina","45005970300","Allendale County, SC - 45005970300","2021","0.71","",
"45","South Carolina","45005970400","Allendale County, SC - 45005970400","2021","0.70","",
"45","South Carolina","45007000200","Anderson County, SC - 45007000200","2021","0.60","",
"45","South Carolina","45007000300","Anderson County, SC - 45007000300","2021","0.62","",
"45","South Carolina","45007000500","Anderson County, SC - 45007000500","2021","0.70","",
"45","South Carolina","45007000600","Anderson County, SC - 45007000600","2021","0.63","",
"45","South Carolina","45007000700","Anderson County, SC - 45007000700","2021","0.60","",
"45","South Carolina","45007000800","Anderson County, SC - 45007000800","2021","0.61","",
"45","South Carolina","45007000900","Anderson County, SC - 45007000900","2021","0.58","",
"45","South Carolina","45007001000","Anderson County, SC - 45007001000","2021","0.54","",
"45","South Carolina","45007001100","Anderson County, SC - 45007001100","2021","0.62","",
"45","South Carolina","45007010102","Anderson County, SC - 45007010102","2021","0.69","",
"45","South Carolina","45007010103","Anderson County, SC - 45007010103","2021","0.69","",
"45","South Carolina","45007010104","Anderson County, SC - 45007010104","2021","0.72","",
"45","South Carolina","45007010200","Anderson County, SC - 45007010200","2021","0.70","",
"45","South Carolina","45007010300","Anderson County, SC - 45007010300","2021","0.70","",
"45","South Carolina","45007010401","Anderson County, SC - 45007010401","2021","0.68","",
"45","South Carolina","45007010402","Anderson County, SC - 45007010402","2021","0.70","",
"45","South Carolina","45007010500","Anderson County, SC - 45007010500","2021","0.70","",
"45","South Carolina","45007010600","Anderson County, SC - 45007010600","2021","0.72","",
"45","South Carolina","45007010700","Anderson County, SC - 45007010700","2021","0.70","",
"45","South Carolina","45007010800","Anderson County, SC - 45007010800","2021","0.62","",
"45","South Carolina","45007010900","Anderson County, SC - 45007010900","2021","0.59","",
"45","South Carolina","45007011001","Anderson County, SC - 45007011001","2021","0.48","",
"45","South Carolina","45007011002","Anderson County, SC - 45007011002","2021","0.65","",
"45","South Carolina","45007011100","Anderson County, SC - 45007011100","2021","0.59","",
"45","South Carolina","45007011201","Anderson County, SC - 45007011201","2021","0.68","",
"45","South Carolina","45007011202","Anderson County, SC - 45007011202","2021","0.68","",
"45","South Carolina","45007011300","Anderson County, SC - 45007011300","2021","0.72","",
"45","South Carolina","45007011401","Anderson County, SC - 45007011401","2021","0.70","",
"45","South Carolina","45007011402","Anderson County, SC - 45007011402","2021","0.72","",
"45","South Carolina","45007011500","Anderson County, SC - 45007011500","2021","0.72","",
"45","South Carolina","45007011600","Anderson County, SC - 45007011600","2021","0.72","",
"45","South Carolina","45007011700","Anderson County, SC - 45007011700","2021","0.72","",
"45","South Carolina","45007011800","Anderson County, SC - 45007011800","2021","0.72","",
"45","South Carolina","45007011901","Anderson County, SC - 45007011901","2021","0.64","",
"45","South Carolina","45007011902","Anderson County, SC - 45007011902","2021","0.70","",
"45","South Carolina","45007012001","Anderson County, SC - 45007012001","2021","0.63","",
"45","South Carolina","45007012002","Anderson County, SC - 45007012002","2021","0.68","",
"45","South Carolina","45007012200","Anderson County, SC - 45007012200","2021","0.67","",
"45","South Carolina","45007012300","Anderson County, SC - 45007012300","2021","0.65","",
"45","South Carolina","45009960100","Bamberg County, SC - 45009960100","2021","0.71","",
"45","South Carolina","45009960200","Bamberg County, SC - 45009960200","2021","0.72","",
"45","South Carolina","45009960300","Bamberg County, SC - 45009960300","2021","0.71","",
"45","South Carolina","45009960400","Bamberg County, SC - 45009960400","2021","0.73","",
"45","South Carolina","45011970100","Barnwell County, SC - 45011970100","2021","0.69","",
"45","South Carolina","45011970200","Barnwell County, SC - 45011970200","2021","0.70","",
"45","South Carolina","45011970300","Barnwell County, SC - 45011970300","2021","0.68","",
"45","South Carolina","45011970400","Barnwell County, SC - 45011970400","2021","0.68","",
"45","South Carolina","45011970500","Barnwell County, SC - 45011970500","2021","0.68","",
"45","South Carolina","45011980100","Barnwell County, SC - 45011980100","2021","0.70","",
"45","South Carolina","45013000100","Beaufort County, SC - 45013000100","2021","0.55","",
"45","South Carolina","45013000200","Beaufort County, SC - 45013000200","2021","0.50","",
"45","South Carolina","45013000300","Beaufort County, SC - 45013000300","2021","0.54","",
"45","South Carolina","45013000400","Beaufort County, SC - 45013000400","2021","0.51","",
"45","South Carolina","45013000501","Beaufort County, SC - 45013000501","2021","0.55","",
"45","South Carolina","45013000502","Beaufort County, SC - 45013000502","2021","0.62","",
"45","South Carolina","45013000503","Beaufort County, SC - 45013000503","2021","0.35","",
"45","South Carolina","45013000600","Beaufort County, SC - 45013000600","2021","0.33","",
"45","South Carolina","45013000700","Beaufort County, SC - 45013000700","2021","0.44","",
"45","South Carolina","45013000800","Beaufort County, SC - 45013000800","2021","0.40","",
"45","South Carolina","45013000901","Beaufort County, SC - 45013000901","2021","0.30","",
"45","South Carolina","45013000902","Beaufort County, SC - 45013000902","2021","0.51","",
"45","South Carolina","45013000903","Beaufort County, SC - 45013000903","2021","0.36","",
"45","South Carolina","45013001000","Beaufort County, SC - 45013001000","2021","0.27","",
"45","South Carolina","45013001101","Beaufort County, SC - 45013001101","2021","0.30","",
"45","South Carolina","45013001102","Beaufort County, SC - 45013001102","2021","0.44","",
"45","South Carolina","45013001200","Beaufort County, SC - 45013001200","2021","0.23","",
"45","South Carolina","45013002101","Beaufort County, SC - 45013002101","2021","0.50","",
"45","South Carolina","45013002102","Beaufort County, SC - 45013002102","2021","0.48","",
"45","South Carolina","45013002103","Beaufort County, SC - 45013002103","2021","0.64","",
"45","South Carolina","45013002104","Beaufort County, SC - 45013002104","2021","0.64","",
"45","South Carolina","45013002105","Beaufort County, SC - 45013002105","2021","0.66","",
"45","South Carolina","45013002106","Beaufort County, SC - 45013002106","2021","0.65","",
"45","South Carolina","45013002107","Beaufort County, SC - 45013002107","2021","0.58","",
"45","South Carolina","45013002108","Beaufort County, SC - 45013002108","2021","0.39","",
"45","South Carolina","45013002201","Beaufort County, SC - 45013002201","2021","0.42","",
"45","South Carolina","45013002202","Beaufort County, SC - 45013002202","2021","0.29","",
"45","South Carolina","45013010100","Beaufort County, SC - 45013010100","2021","0.40","",
"45","South Carolina","45013010200","Beaufort County, SC - 45013010200","2021","0.43","",
"45","South Carolina","45013010300","Beaufort County, SC - 45013010300","2021","0.50","",
"45","South Carolina","45013010400","Beaufort County, SC - 45013010400","2021","0.53","",
"45","South Carolina","45013010500","Beaufort County, SC - 45013010500","2021","0.44","",
"45","South Carolina","45013010600","Beaufort County, SC - 45013010600","2021","0.50","",
"45","South Carolina","45013010700","Beaufort County, SC - 45013010700","2021","0.30","",
"45","South Carolina","45013010800","Beaufort County, SC - 45013010800","2021","0.31","",
"45","South Carolina","45013010900","Beaufort County, SC - 45013010900","2021","0.39","",
"45","South Carolina","45013011000","Beaufort County, SC - 45013011000","2021","0.39","",
"45","South Carolina","45013011100","Beaufort County, SC - 45013011100","2021","0.54","",
"45","South Carolina","45013011200","Beaufort County, SC - 45013011200","2021","0.58","",
"45","South Carolina","45013011300","Beaufort County, SC - 45013011300","2021","0.57","",
"45","South Carolina","45013990100","Beaufort County, SC - 45013990100","2021","0.04","",
"45","South Carolina","45015020101","Berkeley County, SC - 45015020101","2021","0.48","",
"45","South Carolina","45015020102","Berkeley County, SC - 45015020102","2021","0.70","",
"45","South Carolina","45015020201","Berkeley County, SC - 45015020201","2021","0.73","",
